id,O3,PM10,PM25-3,PM25-2,PM25,WS_HR,ANS
id_4035,57,57,21,26,27,2.9,27
id_4036,52,59,26,27,27,2.6,20
id_4037,50,55,27,27,20,3.3,22
id_4038,38,60,27,20,22,3,23
id_4039,32,60,20,22,23,1.3,28
id_4040,40,49,22,23,28,0.9,27
id_4041,50,61,23,28,27,1.1,33
id_4042,38,70,28,27,33,1.1,39
id_4043,27,74,27,33,39,1.8,39
id_4044,20,73,33,39,39,1.5,38
id_4045,17,65,39,39,38,1.3,32
id_4046,18,72,39,38,32,1.6,34
id_4047,17,59,38,32,34,1.6,26
id_4048,13,60,32,34,26,1.4,25
id_4049,11,38,34,26,25,1.6,17
id_4050,9.9,37,26,25,17,1.3,22
id_4051,14,30,25,17,22,1.5,17
id_4052,18,28,17,22,17,1.4,22
id_4053,9.4,26,22,17,22,0.5,20
id_4054,8.4,30,17,22,20,0.7,25
id_4055,28,48,22,20,25,1,19
id_4056,43,61,20,25,19,1.3,31
id_4057,76,83,25,19,31,1.9,38
id_4058,106,87,19,31,38,3.4,58
id_4059,104,108,31,38,58,3.4,66
id_4060,102,123,38,58,66,3.6,73
id_4061,95,126,58,66,73,3.3,72
id_4062,90,118,66,73,72,2.2,61
id_4063,85,95,73,72,61,1.1,45
id_4064,82,85,72,61,45,0.9,26
id_4065,68,80,61,45,26,0.9,30
id_4066,46,74,45,26,30,1.8,27
id_4067,50,70,26,30,27,2,35
id_4068,50,70,30,27,35,1.7,32
id_4069,44,67,27,35,32,1.2,31
id_4070,34,57,35,32,31,1.8,31
id_4071,36,45,32,31,31,1.6,27
id_4072,35,39,31,31,27,2,29
id_4073,29,64,31,27,29,2,32
id_4074,27,62,27,29,32,1.5,32
id_4075,22,95,29,32,32,0.8,35
id_4076,13,65,32,32,35,1.1,32
id_4077,14,65,32,35,32,1.3,29
id_4078,15,31,35,32,29,0.8,30
id_4079,32,46,32,29,30,0.6,37
id_4080,44,63,29,30,37,0.9,47
id_4081,62,71,30,37,47,1.2,48
id_4082,85,81,37,47,48,0.7,46
id_4083,107,77,47,48,46,1.9,48
id_4084,124,89,48,46,48,1.7,56
id_4085,98,81,46,48,56,2.1,48
id_4086,82,110,48,56,48,2.4,43
id_4087,75,79,56,48,43,2.3,38
id_4088,64,86,48,43,38,1.8,40
id_4089,56,55,43,38,40,0.6,38
id_4090,39,81,38,40,38,1.6,41
id_4091,33,72,40,38,41,1.8,36
id_4092,35,73,38,41,36,2.1,36
id_4093,34,55,41,36,36,2,32
id_4094,35,58,36,36,32,1.9,41
id_4095,34,58,36,32,41,1.4,41
id_4096,20,68,32,41,41,1.1,33
id_4097,22,66,41,41,33,1.7,37
id_4098,16,64,41,33,37,1.6,31
id_4099,9.2,71,33,37,31,1.2,44
id_4100,11,82,37,31,44,1.1,33
id_4101,18,79,31,44,33,1.2,40
id_4102,23,74,44,33,40,0.1,35
id_4103,21,67,33,40,35,0.8,39
id_4104,29,70,40,35,39,2,39
id_4105,45,68,35,39,39,1,34
id_4106,61,60,39,39,34,1,34
id_4107,50,47,39,34,34,2.9,21
id_4108,49,47,34,34,21,2.5,20
id_4109,48,58,34,21,20,1.8,20
id_4110,49,85,21,20,20,1.3,24
id_4111,38,76,20,20,24,0.3,24
id_4112,24,77,20,24,24,0.2,17
id_4113,18,63,24,24,17,0.6,18
id_4114,17,73,24,17,18,0.7,13
id_4115,13,58,17,18,13,0.8,17
id_4116,26,42,18,13,17,3.4,9
id_4117,23,25,13,17,9,1,4
id_4118,26,64,32,34,33,0.8,42
id_4119,32,74,34,33,42,1.2,37
id_4120,50,53,33,42,37,2,38
id_4121,57,61,42,37,38,1.8,39
id_4122,60,35,37,38,39,0.8,31
id_4123,60,54,38,39,31,1.2,30
id_4124,61,51,39,31,30,1.3,17
id_4125,56,60,31,30,17,1.1,25
id_4126,53,50,30,17,25,1.4,23
id_4127,43,44,17,25,23,0.5,29
id_4128,36,53,25,23,29,0.9,30
id_4129,34,39,23,29,30,1,22
id_4130,29,39,29,30,22,0.7,17
id_4131,25,26,30,22,17,0.6,8
id_4132,22,47,22,17,8,0.9,12
id_4133,21,43,17,8,12,0.9,7
id_4134,15,43,8,12,7,0.8,11
id_4135,13,22,12,7,11,1.2,17
id_4136,13,11,7,11,17,1.7,18
id_4137,13,6,11,17,18,0.9,20
id_4138,14,21,17,18,20,1.9,10
id_4139,10,35,18,20,10,0.8,9
id_4140,11,47,20,10,9,1.2,9
id_4141,9.7,56,10,9,9,0.3,16
id_4142,20,44,9,9,16,1.1,16
id_4143,37,53,9,16,16,1.1,18
id_4144,41,46,16,16,18,1.4,20
id_4145,54,44,16,18,20,1,27
id_4146,69,30,18,20,27,0.8,27
id_4147,78,14,20,27,27,0.9,21
id_4148,81,36,27,27,21,2.3,25
id_4149,77,49,27,21,25,1.3,21
id_4150,72,76,21,25,21,0.6,22
id_4151,60,52,25,21,22,0.9,23
id_4152,48,44,21,22,23,1.1,21
id_4153,40,23,22,23,21,1,19
id_4154,36,43,23,21,19,1.1,15
id_4155,38,51,21,19,15,2.8,19
id_4156,35,56,19,15,19,1.3,17
id_4157,38,36,15,19,17,2.8,19
id_4158,29,14,19,17,19,0.9,16
id_4159,21,21,17,19,16,0.7,20
id_4160,18,36,19,16,20,1.3,14
id_4161,18,33,16,20,14,1.2,8
id_4162,15,33,20,14,8,0.4,6
id_4163,15,19,14,8,6,1,4
id_4164,24,26,8,6,4,1.2,6
id_4165,29,16,6,4,6,1.6,7
id_4166,33,39,4,6,7,1,12
id_4167,44,47,6,7,12,0.7,18
id_4168,51,39,7,12,18,1.3,21
id_4169,58,51,12,18,21,2.2,22
id_4170,63,63,18,21,22,0.8,19
id_4171,67,86,21,22,19,0.2,24
id_4172,64,50,22,19,24,1.4,28
id_4173,66,45,19,24,28,1.9,24
id_4174,65,52,24,28,24,2,24
id_4175,55,52,28,24,24,1.4,17
id_4176,50,38,24,24,17,1.8,27
id_4177,52,38,24,17,27,2.2,20
id_4178,53,53,17,27,20,1.3,25
id_4179,53,68,27,20,25,3.3,23
id_4180,58,44,20,25,23,5.5,25
id_4181,58,48,25,23,25,4.6,24
id_4182,56,45,23,25,24,3.7,28
id_4183,55,64,25,24,28,3,25
id_4184,56,72,24,28,25,3,22
id_4185,59,69,28,25,22,3.1,20
id_4186,57,74,25,22,20,1.8,25
id_4187,56,56,22,20,25,3.1,31
id_4188,52,62,20,25,31,3.3,30
id_4189,49,39,25,31,30,2.9,24
id_4190,49,44,31,30,24,3,19
id_4191,50,36,30,24,19,0.6,18
id_4192,54,28,24,19,18,0.4,13
id_4193,55,39,19,18,13,1.1,8
id_4194,60,28,18,13,8,1,6
id_4195,64,51,13,8,6,0.5,11
id_4196,65,30,8,6,11,0.8,11
id_4197,61,42,6,11,11,1.5,9
id_4198,55,35,11,11,9,1.6,15
id_4199,49,44,11,9,15,1.4,17
id_4200,44,62,9,15,17,1,22
id_4201,41,46,15,17,22,1.5,18
id_4202,44,55,17,22,18,2.1,28
id_4203,45,21,22,18,28,2.2,18
id_4204,47,33,18,28,18,2.9,11
id_4205,49,27,28,18,11,2.4,9
id_4206,50,37,18,11,9,3.3,9
id_4207,51,47,11,9,9,4.6,9
id_4208,51,31,9,9,9,3.5,0
id_4209,51,30,9,9,0,3.6,6
id_4210,48,17,9,0,6,3.3,7
id_4211,48,39,0,6,7,2.4,8
id_4212,47,31,6,7,8,3.6,3
id_4213,46,30,7,8,3,3.4,2
id_4214,47,31,8,3,2,2.8,1
id_4215,50,47,3,2,1,1.2,8
id_4216,54,54,2,1,8,0.8,11
id_4217,55,57,1,8,11,0.6,19
id_4218,58,50,8,11,19,0.6,13
id_4219,60,65,11,19,13,0.9,13
id_4220,58,43,19,13,13,1.6,6
id_4221,57,63,13,13,6,2,7
id_4222,56,43,13,6,7,1.9,16
id_4223,52,65,6,7,16,1.6,23
id_4224,46,43,7,16,23,1.1,21
id_4225,42,48,16,23,21,1,17
id_4226,47,41,23,21,17,2.6,18
id_4227,52,39,21,17,18,3.2,22
id_4228,52,46,17,18,22,2.7,25
id_4229,50,32,18,22,25,2.2,25
id_4230,47,46,22,25,25,1,27
id_4231,48,40,25,25,27,1.2,23
id_4232,51,45,25,27,23,1.2,15
id_4233,47,33,27,23,15,1.4,17
id_4234,47,44,23,15,17,1.3,16
id_4235,38,39,15,17,16,1.4,25
id_4236,34,46,17,16,25,0.6,22
id_4237,41,44,16,25,22,1.3,24
id_4238,50,65,25,22,24,2.2,27
id_4239,56,69,22,24,27,0.9,27
id_4240,62,82,24,27,27,0.7,35
id_4241,61,62,27,27,35,0.7,26
id_4242,59,61,27,35,26,0.5,26
id_4243,57,57,35,26,26,0.8,26
id_4244,59,81,26,26,26,1.1,32
id_4245,59,98,26,26,32,0.9,37
id_4246,58,81,26,32,37,1.6,32
id_4247,52,81,32,37,32,1.9,36
id_4248,51,68,37,32,36,1.7,26
id_4249,53,82,32,36,26,3.3,31
id_4250,54,66,36,26,31,3.3,25
id_4251,56,52,26,31,25,2.7,36
id_4252,54,33,31,25,36,2.8,33
id_4253,52,32,25,36,33,2,31
id_4254,49,49,36,33,31,1.9,24
id_4255,39,38,33,31,24,1.2,17
id_4256,46,43,31,24,17,1.3,21
id_4257,50,33,24,17,21,2.1,26
id_4258,52,33,17,21,26,2,24
id_4259,50,38,21,26,24,1.5,22
id_4260,45,29,26,24,22,1.2,16
id_4261,42,47,24,22,16,1.4,26
id_4262,46,29,22,16,26,1.5,30
id_4263,51,40,16,26,30,0.5,28
id_4264,55,42,26,30,28,2.3,24
id_4265,65,43,30,28,24,1.9,15
id_4266,72,37,28,24,15,1.1,18
id_4267,70,50,24,15,18,0.8,13
id_4268,66,42,15,18,13,1.2,11
id_4269,61,54,18,13,11,1.3,14
id_4270,55,25,13,11,14,1.6,11
id_4271,46,39,11,14,11,1,20
id_4272,40,30,14,11,20,0.8,19
id_4273,38,34,11,20,19,1.2,17
id_4274,40,36,20,19,17,1.6,7
id_4275,39,26,19,17,7,1.2,6
id_4276,39,29,17,7,6,1.4,13
id_4277,40,20,7,6,13,1.8,16
id_4278,35,19,6,13,16,1.7,9
id_4279,38,15,13,16,9,2.3,3
id_4280,34,12,16,9,3,1.3,4
id_4281,24,17,9,3,4,0.5,4
id_4282,21,14,3,4,4,1.4,7
id_4283,25,17,4,4,7,1.6,7
id_4284,19,15,4,7,7,0.8,9
id_4285,15,23,7,7,9,0.7,13
id_4286,24,41,7,9,13,0.6,11
id_4287,43,38,9,13,11,0.6,21
id_4288,56,48,13,11,21,1,21
id_4289,63,52,11,21,21,1.3,21
id_4290,63,52,21,21,21,1.4,23
id_4291,60,56,21,21,23,2.4,20
id_4292,57,56,21,23,20,2.1,19
id_4293,52,33,23,20,19,0.7,29
id_4294,44,53,20,19,29,1.6,33
id_4295,38,58,19,29,33,1,30
id_4296,31,71,29,33,30,0.8,32
id_4297,32,58,33,30,32,1.4,18
id_4298,31,41,30,32,18,1.4,25
id_4299,26,47,32,18,25,1.3,11
id_4300,32,34,18,25,11,2,14
id_4301,32,33,25,11,14,1,1
id_4302,32,24,11,14,1,0.8,8
id_4303,34,25,14,1,8,1.5,12
id_4304,32,18,1,8,12,1.8,13
id_4305,23,15,8,12,13,0.7,13
id_4306,19,14,12,13,13,0.9,9
id_4307,13,24,13,13,9,0.9,11
id_4308,16,12,13,9,11,0.9,6
id_4309,15,27,9,11,6,1.2,8
id_4310,28,27,11,6,8,1.1,6
id_4311,39,32,6,8,6,1.2,12
id_4312,46,24,8,6,12,0.7,14
id_4313,52,30,6,12,14,1,19
id_4314,51,42,12,14,19,0.6,12
id_4315,48,34,14,19,12,0.5,18
id_4316,45,34,19,12,18,0.4,23
id_4317,41,29,12,18,23,1.3,29
id_4318,38,29,18,23,29,1.1,16
id_4319,30,20,23,29,16,1.2,11
id_4320,25,20,29,16,11,1,5
id_4321,23,20,16,11,5,0.8,4
id_4322,23,19,11,5,4,1,2
id_4323,25,13,5,4,2,2.2,2
id_4324,23,24,4,2,2,1.4,2
id_4325,24,17,2,2,2,3.7,0
id_4326,28,24,2,2,0,4.2,7
id_4327,29,13,2,0,7,4.3,7
id_4328,30,17,0,7,7,3.6,8
id_4329,28,4,7,7,8,2.5,0
id_4330,27,9,7,8,0,2.1,7
id_4331,23,16,8,0,7,1,13
id_4332,19,26,0,7,13,0.5,14
id_4333,24,33,7,13,14,1.8,11
id_4334,29,34,13,14,11,1.8,4
id_4335,31,33,14,11,4,0.8,7
id_4336,36,49,11,4,7,0.5,6
id_4337,39,49,4,7,6,1.1,7
id_4338,40,64,7,6,7,2.1,6
id_4339,42,40,6,7,6,2.3,3
id_4340,40,35,7,6,3,1.2,4
id_4341,34,31,6,3,4,1.6,2
id_4342,30,26,3,4,2,1.3,4
id_4343,24,49,4,2,4,0.7,4
id_4344,23,37,2,4,4,1.3,11
id_4345,26,52,4,4,11,1.6,8
id_4346,26,22,4,11,8,1.6,15
id_4347,26,15,11,8,15,0.3,7
id_4348,24,7,8,15,7,0.7,13
id_4349,25,26,15,7,13,0.5,6
id_4350,24,26,7,13,6,0.9,6
id_4351,25,37,13,6,6,0.7,4
id_4352,23,18,6,6,4,0.8,4
id_4353,24,30,6,4,4,1,4
id_4354,27,11,4,4,4,1.1,10
id_4355,33,20,4,4,10,1.7,9
id_4356,33,27,4,10,9,1.3,18
id_4357,35,49,10,9,18,2.5,10
id_4358,37,40,9,18,10,2.8,13
id_4359,38,24,18,10,13,2.8,11
id_4360,39,32,10,13,11,3,10
id_4361,42,32,13,11,10,2.7,16
id_4362,44,47,11,10,16,2.5,15
id_4363,46,42,10,16,15,5.1,23
id_4364,46,53,16,15,23,4.6,17
id_4365,46,62,15,23,17,3.5,15
id_4366,43,49,23,17,15,2.9,14
id_4367,42,52,17,15,14,4.3,15
id_4368,41,50,15,14,15,4.5,11
id_4369,40,40,14,15,11,5.2,20
id_4370,40,40,15,11,20,3.6,16
id_4371,40,33,11,20,16,3.2,25
id_4372,42,37,20,16,25,2.7,15
id_4373,43,32,16,25,15,2.4,16
id_4374,45,27,25,15,16,2.9,8
id_4375,44,40,15,16,8,1.4,10
id_4376,42,32,16,8,10,1.1,20
id_4377,41,32,8,10,20,1.2,18
id_4378,39,40,10,20,18,1,14
id_4379,39,39,20,18,14,1.5,3
id_4380,37,42,18,14,3,1.5,9
id_4381,42,15,14,3,9,3,16
id_4382,42,28,3,9,16,1.3,24
id_4383,44,21,9,16,24,0.3,29
id_4384,47,34,16,24,29,0.4,22
id_4385,49,37,24,29,22,1,19
id_4386,51,46,29,22,19,0.8,15
id_4387,55,37,22,19,15,1.8,18
id_4388,61,34,19,15,18,0.6,15
id_4389,62,17,15,18,15,0.5,25
id_4390,59,35,18,15,25,0.9,23
id_4391,53,33,15,25,23,1.5,29
id_4392,45,49,25,23,29,1.3,25
id_4393,32,49,23,29,25,0.7,21
id_4394,40,38,29,25,21,2.4,14
id_4395,43,33,25,21,14,3.2,6
id_4396,42,11,21,14,6,2,6
id_4397,29,15,14,6,6,1.3,7
id_4398,29,22,6,6,7,1.3,5
id_4399,23,22,6,7,5,0.8,14
id_4400,30,24,7,5,14,1.1,13
id_4401,37,28,5,14,13,2.3,24
id_4402,42,28,14,13,24,1.6,22
id_4403,36,28,13,24,22,1.3,21
id_4404,36,11,24,22,21,1.2,18
id_4405,46,15,22,21,18,2.8,18
id_4406,49,30,21,18,18,2.6,28
id_4407,54,31,18,18,28,2.1,26
id_4408,60,45,18,28,26,1,31
id_4409,66,56,28,26,31,1.9,30
id_4410,70,62,26,31,30,1.5,34
id_4411,83,78,31,30,34,2,36
id_4412,90,58,30,34,36,1.1,35
id_4413,88,72,34,36,35,0.6,38
id_4414,81,70,36,35,38,0.5,45
id_4415,64,92,35,38,45,1,56
id_4416,66,87,38,45,56,1.3,56
id_4417,54,77,45,56,56,0.7,43
id_4418,50,71,56,56,43,0.6,35
id_4419,53,62,56,43,35,1.3,26
id_4420,53,57,43,35,26,2.8,21
id_4421,46,42,35,26,21,0.9,7
id_4422,38,34,26,21,7,1,17
id_4423,27,28,21,7,17,0.5,20
id_4424,37,28,7,17,20,0.9,20
id_4425,31,23,17,20,20,0.7,18
id_4426,35,21,20,20,18,0.9,16
id_4427,29,17,20,18,16,1.1,16
id_4428,32,31,18,16,16,1.3,16
id_4429,32,23,16,16,16,0.9,14
id_4430,37,30,16,16,14,0.8,22
id_4431,43,37,16,14,22,0.9,23
id_4432,53,37,14,22,23,2.2,23
id_4433,64,53,22,23,23,2.7,21
id_4434,75,32,23,23,21,2.1,17
id_4435,81,54,23,21,17,0.4,32
id_4436,84,45,21,17,32,0.7,43
id_4437,86,81,17,32,43,0.6,40
id_4438,81,78,32,43,40,1.4,48
id_4439,71,88,43,40,48,1.2,42
id_4440,65,77,40,48,42,1.9,49
id_4441,67,89,48,42,49,2.8,37
id_4442,62,66,42,49,37,2.3,41
id_4443,46,64,49,37,41,0.8,39
id_4444,40,63,37,41,39,0.5,37
id_4445,36,78,41,39,37,0.5,31
id_4446,31,71,39,37,31,0.5,29
id_4447,32,59,37,31,29,1,24
id_4448,38,37,31,29,24,0.9,21
id_4449,38,28,29,24,21,0.7,15
id_4450,33,26,24,21,15,0.9,18
id_4451,29,44,21,15,18,0.9,12
id_4452,28,38,15,18,12,0.5,15
id_4453,29,47,18,12,15,1.3,20
id_4454,43,32,12,15,20,1,26
id_4455,48,53,15,20,26,1.2,31
id_4456,54,41,20,26,31,1.8,34
id_4457,79,75,26,31,34,1.5,40
id_4458,86,54,31,34,40,2.4,39
id_4459,92,73,34,40,39,1.7,43
id_4460,98,63,40,39,43,1.2,45
id_4461,103,65,39,43,45,0.6,58
id_4462,94,65,43,45,58,1.8,47
id_4463,84,77,45,58,47,1.1,54
id_4464,76,104,58,47,54,1.1,44
id_4465,75,111,47,54,44,1.1,56
id_4466,72,89,54,44,56,1.5,53
id_4467,62,79,44,56,53,1.4,58
id_4468,57,73,56,53,58,1.3,43
id_4469,50,88,53,58,43,1.6,32
id_4470,45,77,58,43,32,1.7,23
id_4471,47,58,43,32,23,1.8,34
id_4472,46,41,32,23,34,1.8,41
id_4473,44,46,23,34,41,1.6,38
id_4474,41,55,34,41,38,1.8,37
id_4475,38,46,41,38,37,1.8,30
id_4476,32,48,38,37,30,1.2,39
id_4477,20,44,37,30,39,0.5,25
id_4478,34,52,30,39,25,0.5,22
id_4479,47,40,39,25,22,1.5,22
id_4480,61,46,25,22,22,1.6,27
id_4481,71,72,22,22,27,1.4,25
id_4482,75,92,22,27,25,1.8,21
id_4483,77,73,27,25,21,1.1,21
id_4484,72,62,25,21,21,2.8,31
id_4485,74,44,21,21,31,1.3,27
id_4486,70,58,21,31,27,1.5,27
id_4487,61,65,31,27,27,1.3,24
id_4488,56,79,27,27,24,1.1,24
id_4489,58,77,27,24,24,1.3,20
id_4490,57,46,24,24,20,2,14
id_4491,51,32,24,20,14,1.3,17
id_4492,37,31,20,14,17,0.1,20
id_4493,37,44,14,17,20,0.8,20
id_4494,38,39,17,20,20,1.5,18
id_4495,44,47,20,20,18,1.6,21
id_4496,53,37,20,18,21,2,21
id_4497,51,53,18,21,21,2.2,27
id_4498,45,51,21,21,27,1.7,28
id_4499,39,72,21,27,28,1.5,29
id_4500,32,60,27,28,29,1.4,30
id_4501,29,59,28,29,30,0.5,36
id_4502,45,66,29,30,36,0.2,42
id_4503,78,95,30,36,42,0.9,43
id_4504,73,103,36,42,43,1.3,35
id_4505,88,100,42,43,35,1.8,35
id_4506,91,100,43,35,35,2,38
id_4507,91,74,35,35,38,2.9,31
id_4508,88,76,35,38,31,3.2,40
id_4509,85,71,38,31,40,2.8,35
id_4510,75,74,31,40,35,2.6,37
id_4511,59,67,40,35,37,0.8,27
id_4512,44,67,35,37,27,0.8,23
id_4513,37,60,37,27,23,1.7,25
id_4514,35,52,27,23,25,1.3,22
id_4515,33,31,23,25,22,2,17
id_4516,30,30,25,22,17,2,6
id_4517,29,39,22,17,6,1.8,6
id_4518,33,49,17,6,6,1.8,14
id_4519,33,58,6,6,14,1.3,16
id_4520,36,36,6,14,16,1.9,22
id_4521,38,47,14,16,22,1.5,15
id_4522,42,27,16,22,15,1,23
id_4523,43,52,22,15,23,0.9,19
id_4524,36,56,15,23,19,1,35
id_4525,26,56,23,19,35,0.1,42
id_4526,41,65,19,35,42,1.2,55
id_4527,67,47,35,42,55,1.2,49
id_4528,67,83,42,55,49,1.8,47
id_4529,80,62,55,49,47,1.8,44
id_4530,85,72,49,47,44,2.5,47
id_4531,85,68,47,44,47,2.9,40
id_4532,76,72,44,47,40,3.5,39
id_4533,65,67,47,40,39,2.4,30
id_4534,49,68,40,39,30,2,32
id_4535,50,82,39,30,32,0.8,24
id_4536,37,73,30,32,24,1.4,27
id_4537,31,65,32,24,27,2,27
id_4538,28,47,24,27,27,1.9,28
id_4539,24,71,27,27,28,1.1,34
id_4540,22,59,27,28,34,1,32
id_4541,35,83,28,34,32,1.2,24
id_4542,49,76,34,32,24,1.2,26
id_4543,52,97,32,24,26,1.2,29
id_4544,49,68,24,26,29,1.6,40
id_4545,46,67,26,29,40,1.5,38
id_4546,48,75,29,40,38,1.6,38
id_4547,44,73,40,38,38,1.5,34
id_4548,40,67,38,38,34,1.4,34
id_4549,32,44,38,34,34,1,36
id_4550,42,54,34,34,36,0.7,45
id_4551,68,56,34,36,45,0.6,43
id_4552,93,58,36,45,43,1.6,44
id_4553,109,66,45,43,44,1.9,32
id_4554,100,85,43,44,32,2.4,39
id_4555,102,81,44,32,39,2.4,40
id_4556,99,90,32,39,40,2.3,44
id_4557,101,85,39,40,44,1.9,42
id_4558,97,110,40,44,42,1.8,49
id_4559,77,91,44,42,49,0.4,58
id_4560,50,82,42,49,58,1.9,65
id_4561,52,65,49,58,65,2.2,54
id_4562,51,69,58,65,54,2.1,46
id_4563,43,62,65,54,46,1.5,33
id_4564,43,55,54,46,33,2,30
id_4565,44,55,46,33,30,2.3,41
id_4566,43,54,33,30,41,2.3,39
id_4567,45,56,30,41,39,2.2,40
id_4568,44,50,41,39,40,1.8,28
id_4569,41,48,39,40,28,1.7,19
id_4570,33,44,40,28,19,1.8,26
id_4571,28,42,28,19,26,1.8,18
id_4572,23,31,19,26,18,1.8,28
id_4573,24,27,26,18,28,1,18
id_4574,40,40,18,28,18,0.8,26
id_4575,56,63,28,18,26,1.2,33
id_4576,74,99,18,26,33,1.8,53
id_4577,92,97,26,33,53,2.6,54
id_4578,98,95,33,53,54,3,49
id_4579,94,80,53,54,49,2.5,45
id_4580,87,92,54,49,45,2.7,46
id_4581,72,88,49,45,46,2,53
id_4582,65,99,45,46,53,1.9,52
id_4583,55,80,46,53,52,0.4,53
id_4584,40,99,53,52,53,1.4,46
id_4585,49,71,52,53,46,2.2,35
id_4586,52,72,53,46,35,1.9,27
id_4587,48,46,46,35,27,2.1,28
id_4588,43,44,35,27,28,2.2,24
id_4589,38,76,70,59,58,0.4,55
id_4590,55,95,59,58,55,1,59
id_4591,79,95,58,55,59,1.3,54
id_4592,93,108,55,59,54,1,60
id_4593,98,93,59,54,60,1.2,53
id_4594,98,101,54,60,53,2.1,59
id_4595,118,100,60,53,59,3.2,46
id_4596,76,108,53,59,46,2.9,44
id_4597,38,89,59,46,44,2,29
id_4598,20,77,46,44,29,1.6,27
id_4599,23,56,44,29,27,0.6,26
id_4600,17,51,29,27,26,0.7,27
id_4601,15,19,27,26,27,1.3,35
id_4602,14,33,26,27,35,1.4,35
id_4603,15,34,27,35,35,0.9,41
id_4604,19,53,35,35,41,1.1,29
id_4605,18,59,35,41,29,1.5,37
id_4606,15,58,41,29,37,1.2,28
id_4607,16,52,29,37,28,0.8,36
id_4608,14,44,37,28,36,1.3,34
id_4609,16,49,28,36,34,1.4,37
id_4610,18,55,36,34,37,1.2,31
id_4611,32,44,34,37,31,1.7,33
id_4612,41,61,37,31,33,2.2,33
id_4613,51,66,31,33,33,1.6,38
id_4614,45,63,33,33,38,0.7,31
id_4615,41,51,33,38,31,1.7,23
id_4616,38,42,38,31,23,0.3,16
id_4617,43,39,31,23,16,2.1,10
id_4618,40,22,23,16,10,1.8,13
id_4619,42,31,16,10,13,3.5,15
id_4620,38,26,10,13,15,1,13
id_4621,34,34,13,15,13,1.4,13
id_4622,34,24,15,13,13,1.3,5
id_4623,34,27,13,13,5,1.5,7
id_4624,35,31,13,5,7,0.2,5
id_4625,35,27,5,7,5,0.7,16
id_4626,40,31,7,5,16,0.6,20
id_4627,43,32,5,16,20,0.5,25
id_4628,45,44,16,20,25,2,17
id_4629,45,36,20,25,17,3,15
id_4630,44,36,25,17,15,1.9,8
id_4631,45,15,17,15,8,2.8,11
id_4632,48,37,15,8,11,3.4,10
id_4633,48,35,8,11,10,2.5,17
id_4634,47,42,11,10,17,2.1,16
id_4635,46,43,10,17,16,1.8,12
id_4636,47,34,17,16,12,3.5,6
id_4637,45,43,16,12,6,3.8,10
id_4638,46,30,12,6,10,1.5,19
id_4639,47,43,6,10,19,1.3,19
id_4640,49,43,10,19,19,1,34
id_4641,53,59,19,19,34,0.3,38
id_4642,53,73,19,34,38,0.5,37
id_4643,52,94,34,38,37,0.6,31
id_4644,50,88,38,37,31,0.9,26
id_4645,47,101,37,31,26,0.6,25
id_4646,41,85,31,26,25,0.9,18
id_4647,43,67,26,25,18,2.6,13
id_4648,41,50,25,18,13,1.9,16
id_4649,37,42,18,13,16,1.3,19
id_4650,38,42,13,16,19,2,23
id_4651,40,34,16,19,23,1.7,14
id_4652,39,37,19,23,14,1.4,9
id_4653,39,41,23,14,9,2.3,7
id_4654,36,48,14,9,7,0.4,11
id_4655,36,29,9,7,11,1.5,8
id_4656,33,29,7,11,8,0.5,7
id_4657,28,12,11,8,7,0.6,8
id_4658,30,32,8,7,8,1,17
id_4659,25,24,7,8,17,0.6,19
id_4660,21,46,8,17,19,0.9,13
id_4661,24,36,17,19,13,0.8,6
id_4662,32,54,19,13,6,0.8,7
id_4663,46,52,13,6,7,0.8,16
id_4664,53,70,6,7,16,1.7,23
id_4665,55,67,7,16,23,2.7,24
id_4666,54,80,16,23,24,2.6,23
id_4667,51,79,23,24,23,1.6,23
id_4668,46,79,24,23,23,0.9,17
id_4669,39,78,23,23,17,0.6,12
id_4670,29,84,23,17,12,0.7,9
id_4671,31,84,17,12,9,1.2,10
id_4672,30,66,12,9,10,1.5,11
id_4673,30,52,9,10,11,1.4,12
id_4674,23,55,10,11,12,1.1,21
id_4675,22,44,11,12,21,1.5,16
id_4676,21,34,12,21,16,1.6,12
id_4677,20,13,21,16,12,2,8
id_4678,23,22,16,12,8,1.6,14
id_4679,21,18,12,8,14,1.7,14
id_4680,22,39,8,14,14,1.6,20
id_4681,23,30,14,14,20,1.5,24
id_4682,22,30,14,20,24,1.4,34
id_4683,19,19,20,24,34,1.4,31
id_4684,17,22,24,34,31,0.8,25
id_4685,30,59,34,31,25,0.5,20
id_4686,58,81,31,25,20,1.4,29
id_4687,72,84,25,20,29,2.1,42
id_4688,92,71,20,29,42,2.1,38
id_4689,87,94,29,42,38,2.3,37
id_4690,81,118,42,38,37,2.6,40
id_4691,89,112,38,37,40,2.7,50
id_4692,78,91,37,40,50,2.5,51
id_4693,59,86,40,50,51,1.9,41
id_4694,66,77,50,51,41,1,28
id_4695,57,57,51,41,28,1.6,21
id_4696,46,54,41,28,21,2,20
id_4697,49,57,28,21,20,2.2,21
id_4698,50,63,21,20,21,2,21
id_4699,50,52,20,21,21,1.7,20
id_4700,45,51,21,21,20,1.2,22
id_4701,54,61,21,20,22,1.6,18
id_4702,54,62,20,22,18,1.4,22
id_4703,57,55,22,18,22,0.9,18
id_4704,47,37,18,22,18,1.1,15
id_4705,38,34,22,18,15,1.6,5
